Rank,Block_name,Suspiciousness Value(Ochiai)
31,precomp.hpp_getContinuousSize_165,0
31,matrix.cpp_idx_4827,NaN
31,convert.cpp_normalize_4698,NaN
31,convert.cpp_convertTo_4146,0
31,convert.cpp_ipp_convertTo_4083,0
31,system.cpp_cvErrorStr_1043,NaN
31,stat.cpp_ipp_minMax_wrap_2430,NaN
31,system.cpp_error_968,NaN
31,stat.cpp_ipp_norm_3052,NaN
31,system.cpp_formatMessage_250,NaN
31,system.cpp_throw_242,NaN
31,matrix.cpp_seek_5106,NaN
31,trace.hpp_Region_80,NaN
31,cvstd.hpp_String_647,NaN
31,stat.cpp_ipp_minMaxIndex_wrap_2406,0
31,stat.cpp_ipp_minMaxIdx_2536,0
31,ocl.cpp__releaseBufferEntry_4284,0
31,ocl.cpp_deviceVersionMajor_1385,0
31,ocl.cpp__allocateBufferEntry_4267,0
31,ocl.cpp_setMaxReservedSize_4210,0
31,ocl.cpp_release_4191,NaN
31,ocl.cpp_allocate_4176,NaN
31,ocl.cpp_maxReservedSize_4166,NaN
31,ocl.cpp_ptr_2340,NaN
31,ocl.cpp_deviceVersionMinor_1388,0
31,test_image2d.cpp_TEST_28,NaN
31,stat.cpp_ippiGetDataType_2558,NaN
31,ocl.cpp_Image2D_6419,NaN
31,ocl.cpp_init_6326,NaN
31,test_image2d.cpp_TEST_17,NaN
31,umatrix.cpp_UMat_409,0
31,ocl.cpp_canCreateAlias_6424,0
31,ocl.cpp_imageFromBufferSupport_1459,0
31,stat.cpp_minMaxIdx_2704,0
31,ocl.cpp_seekReadRelative_579,0
31,ocl.cpp_read_653,NaN
31,test_opencl.cpp_dst_16,0
31,ocl.cpp_Device_1325,NaN
31,ocl.cpp_ptr_5145,NaN
31,ocl.cpp_download_5131,0
31,ocl.cpp_getProg_3998,NaN
31,ocl.cpp_getBinary_3986,0
31,ocl.cpp_ptr_3934,NaN
31,ocl.cpp_create_3914,NaN
31,ocl.cpp_Program_3907,NaN
31,ocl.cpp_Program_3883,0
31,ocl.cpp_createFromBinary_3751,0
31,ocl.cpp_getProgramBinary_3736,0
31,ocl.cpp_buildFromSources_3670,0
31,ocl.cpp_compileWithCache_3519,0
31,ocl.cpp_compile_3505,0
31,ocl.cpp_buildflags_3484,NaN
31,ocl.cpp_joinBuildOptions_3465,0
31,ocl.cpp_ProgramSource&_3443,NaN
31,ocl.cpp_fromBinary_3426,NaN
31,ocl.cpp_ptr_5146,NaN
31,ocl.cpp_ptr_5147,NaN
31,ocl.cpp_memopTypeToStr_5958,NaN
31,filesystem.cpp_join_59,NaN
31,test_opencl.cpp_testOpenCLKernel_12,0
31,filesystem.cpp_getCacheDirectory_393,NaN
31,filesystem.cpp_unlock_shared_388,0
31,filesystem.cpp_lock_shared_387,0
31,filesystem.cpp_pImpl_376,NaN
31,filesystem.cpp_createDirectories_207,NaN
31,filesystem.cpp_exists_84,NaN
31,umatrix.cpp_ _1033,NaN
31,ocl.cpp_predictOptimalVectorWidth_6185,0
31,umatrix.cpp_args_1018,0
31,umatrix.cpp_setTo_974,0
31,umatrix.cpp_release_831,NaN
31,umatrix.cpp_unlock_136,NaN
31,umatrix.cpp_lock_131,NaN
31,ocl.cpp_checkOptimalVectorWidth_6210,0
31,ocl.cpp_getDefault_6188,NaN
31,ocl.cpp_ProgramSource_3387,NaN
31,ocl.cpp_ProgramSource_3372,0
31,ocl.cpp_fromBinary_3331,NaN
31,ocl.cpp_Queue_2671,NaN
31,ocl.cpp_addUMat_2775,0
31,ocl.cpp_cleanupUMats_2759,0
31,ocl.cpp_nu_2744,NaN
31,ocl.cpp_iwscale_2728,NaN
31,ocl.cpp_getQueue_2712,0
31,ocl.cpp_getDefault_2704,NaN
31,ocl.cpp_finish_2685,0
31,ocl.cpp_getProfilingQueue_2609,0
31,ocl.cpp_oclCleanupCallback_2826,NaN
31,ocl.cpp_getProg_2378,0
31,ocl.cpp_Context_2322,NaN
31,ocl.cpp_getPrefixBase_2095,NaN
31,ocl.cpp_getPrefixString_2072,NaN
31,ocl.cpp_compilerAvailable_1403,0
31,ocl.cpp_vendorID_1376,NaN
31,ocl.cpp_vendorName_1373,0
31,ocl.cpp_Impl_2802,NaN
31,ocl.cpp_Kernel_2835,NaN
31,ocl.cpp_fromSourceWithStaticLifetime_3320,NaN
31,ocl.cpp_if _3047,NaN
31,ocl.cpp_Impl_3308,NaN
31,ocl.cpp_updateHash_3270,0
31,ocl.cpp_initFromSource_3256,0
31,ocl.cpp_init_3244,NaN
31,ocl.cpp_Impl_3237,NaN
31,ocl.cpp_runProfiling_3160,0
31,ocl.cpp_run_3068,NaN
31,ocl.cpp_run_3043,0
31,ocl.cpp_Kernel_2840,NaN
31,ocl.cpp_set_2945,NaN
31,ocl.cpp_set_2917,NaN
31,ocl.cpp_empty_2912,NaN
31,ocl.cpp_create_2894,NaN
31,ocl.cpp_create_2877,NaN
31,ocl.cpp_Kernel_2871,NaN
31,ocl.cpp_Kernel_2847,NaN
31,persistence.cpp_-_7154,NaN
31,persistence.cpp_ _7177,NaN
31,test_utils.cpp_TEST_245,NaN
31,softfloat.cpp_if _1884,NaN
31,softfloat.cpp_f64_sqrt_1854,0
31,softfloat.cpp_if _1836,NaN
31,softfloat.cpp_if _1834,NaN
31,softfloat.cpp_if _1822,NaN
31,softfloat.cpp_switch _1805,NaN
31,softfloat.cpp_if _1801,NaN
31,softfloat.cpp_f64_roundToInt_1790,0
31,softfloat.cpp_if _1541,NaN
31,softfloat.cpp_f64_lt_1534,0
31,softfloat.cpp_if _1263,NaN
31,softfloat.cpp_if _1262,NaN
31,softfloat.cpp_if _1251,NaN
31,softfloat.cpp_f32_to_f64_1234,0
31,softfloat.cpp_f32_lt_846,0
31,softfloat.cpp_f32_le_827,0
31,softfloat.cpp_pow_298,NaN
31,softfloat.cpp_exp_291,NaN
31,softfloat.cpp_if _1874,NaN
31,softfloat.cpp_if _1890,NaN
31,softfloat.cpp_ _274,NaN
31,softfloat.cpp_if _1907,NaN
31,softfloat.cpp_if _2337,NaN
31,softfloat.cpp_if _2331,NaN
31,softfloat.cpp_if _2330,NaN
31,softfloat.cpp_UINT64_C_2325,0.0698430295769578
31,softfloat.cpp_if _2317,NaN
31,softfloat.cpp_if _2313,NaN
31,softfloat.cpp_if _2310,NaN
31,softfloat.cpp_softfloat_addMagsF64_2291,NaN
31,softfloat.cpp_if _2014,NaN
31,softfloat.cpp_f64_to_i32_1998,0
31,softfloat.cpp_if _1986,NaN
31,softfloat.cpp_if _1974,NaN
31,softfloat.cpp_f64_to_f32_1958,0
31,softfloat.cpp_if _1924,NaN
31,softfloat.cpp_if _1922,NaN
31,softfloat.cpp_if _1918,NaN
31,softfloat.cpp_if _1910,NaN
31,softfloat.cpp_sqrt_289,0
31,softfloat.cpp_ _268,NaN
31,softfloat.cpp_softfloat_shiftRightJam64_2343,0
31,kmeans.cpp_)_76,NaN
31,mathfuncs_core.simd_fastAtan64f_192,NaN
31,mathfuncs_core.dispatch_fastAtan64f_25,NaN
31,test_math.cpp_run_2475,NaN
31,mathfuncs_core.simd_fastAtan32f_186,NaN
31,mathfuncs_core.simd_atanImpl_167,NaN
31,mathfuncs_core.simd_atanImpl_143,NaN
31,mathfuncs_core.simd_)_63,NaN
31,mathfuncs_core.dispatch_fastAtan32f_15,NaN
31,mathfuncs.cpp_getMat_195,NaN
31,mathfuncs.cpp_phase_182,0
31,arithm.cpp_cmp32f_2798,NaN
31,test_math.cpp_prepare_to_validation_457,NaN
31,test_math.cpp_run_func_451,NaN
31,stat.cpp_sum32f_459,NaN
31,stat.cpp_sum32s_456,NaN
31,stat.cpp_sum16s_453,NaN
31,stat.cpp_sum16u_450,NaN
31,base.hpp_normL2Sqr_578,NaN
31,kmeans.cpp_generateCentersPP_104,0
31,softfloat.cpp_softfloat_266,NaN
31,kmeans.cpp_)_181,NaN
31,softfloat.cpp_softdouble_246,NaN
31,softfloat.cpp_ _241,NaN
31,softfloat.cpp_ _240,NaN
31,softfloat.cpp_ _238,NaN
31,softfloat.cpp_softdouble_230,NaN
31,test_math.cpp_TEST_3086,NaN
31,matrix_decomp.cpp_QR64f_342,NaN
31,matrix_decomp.cpp_QRImpl_239,0
31,test_math.cpp_TEST_3066,NaN
31,stat.cpp_normDiffL2__2901,NaN
31,lapack.cpp_Cholesky_81,0
31,base.hpp_normL2Sqr_559,NaN
31,test_math.cpp_TEST_2979,NaN
31,test_math.cpp_TEST_2948,NaN
31,test_math.cpp_TEST_2917,NaN
31,test_math.cpp_run_2806,NaN
31,kmeans.cpp_kmeans_232,0
31,softfloat.cpp_UINT64_C_2339,NaN
31,softfloat.cpp_if _2344,NaN
31,mathfuncs.cpp_cvSolvePoly_2017,0
31,softfloat.cpp_if _3242,NaN
31,softfloat.cpp_ _278,NaN
31,test_math.cpp_TEST_3245,NaN
31,softfloat.cpp_f32_log_3864,0
31,softfloat.cpp_if _3276,NaN
31,softfloat.cpp_ _3273,NaN
31,softfloat.cpp_if _3264,NaN
31,softfloat.cpp_if _3260,NaN
31,softfloat.cpp_if _3248,NaN
31,softfloat.cpp_if _2878,NaN
31,softfloat.cpp_if _1638,NaN
31,softfloat.cpp_softfloat_normRoundPackToF32_2873,NaN
31,softfloat.cpp_log_294,NaN
31,softfloat.cpp_cvRound_253,0.107832773203438
31,softfloat.cpp_ _242,NaN
31,test_math.cpp_TEST_3202,NaN
31,softfloat.cpp_f64_exp_3564,0
31,softfloat.cpp_if _1523,NaN
31,softfloat.cpp_f64_le_1516,0
31,softfloat.cpp_log_295,NaN
31,softfloat.cpp_f64_log_3888,0
31,softfloat.cpp_ _279,NaN
31,softfloat.cpp_f32_cbrt_3926,0
31,softfloat.cpp_if _1094,NaN
31,softfloat.cpp_f32_roundToInt_1083,0
31,softfloat.cpp_if _947,NaN
31,softfloat.cpp_if _757,NaN
31,softfloat.cpp_pow_297,NaN
31,softfloat.cpp_ _239,NaN
31,test_math.cpp_TEST_3346,NaN
31,softfloat.cpp_if _934,NaN
31,test_math.cpp_TEST_3295,NaN
31,softfloat.cpp_if _922,NaN
31,softfloat.cpp_if _916,NaN
31,softfloat.cpp_if _909,NaN
31,softfloat.cpp_if _904,NaN
31,softfloat.cpp_f32_mul_876,0
31,softfloat.cpp_cbrt_300,0
31,softfloat.cpp_ _234,NaN
31,softfloat.cpp_exp_292,NaN
31,softfloat.cpp_ _277,NaN
31,softfloat.cpp_if _2350,NaN
31,softfloat.cpp_if _3227,NaN
31,softfloat.cpp_softfloat_subMagsF32_3202,NaN
31,softfloat.cpp_if _3109,NaN
31,softfloat.cpp_softfloat_roundToI32_3098,0
31,softfloat.cpp_if _3050,NaN
31,softfloat.cpp_if _2996,NaN
31,softfloat.cpp_if _2984,NaN
31,softfloat.cpp_softfloat_normSubnormalF64Sig_2911,0
31,softfloat.cpp_softfloat_normSubnormalF32Sig_2900,0
31,softfloat.cpp_if _2892,NaN
31,softfloat.cpp_softfloat_normRoundPackToF64_2887,0
31,softfloat.cpp_if _2436,NaN
31,softfloat.cpp_if _2432,NaN
31,softfloat.cpp_if _2425,NaN
31,softfloat.cpp_softfloat_countLeadingZeros64_2419,0
31,softfloat.cpp_softfloat_approxRecipSqrt32_1_2373,0
31,softfloat.cpp_if _2358,NaN
31,softfloat.cpp_UINT64_C_2352,NaN
31,softfloat.cpp_if _3224,NaN
31,softfloat.cpp_if _3234,NaN
31,softfloat.cpp_ _276,NaN
31,softfloat.cpp_softfloat_subMagsF64_3300,NaN
31,softfloat.cpp_ _270,NaN
31,softfloat.cpp_ _269,NaN
31,test_math.cpp_TEST_3160,NaN
31,test_math.cpp_getFrac_3136,0
31,test_math.cpp_naiveExp_3130,0
31,softfloat.cpp_f64_powi_4045,0
31,softfloat.cpp_f64_pow_3990,0
31,softfloat.cpp_f32_exp_3536,0
31,softfloat.cpp_if _3372,NaN
31,softfloat.cpp_UINT64_C_3369,NaN
31,softfloat.cpp_if _3359,NaN
31,softfloat.cpp_if _3355,NaN
31,softfloat.cpp_if _3344,NaN
31,softfloat.cpp_if _3338,NaN
31,softfloat.cpp_if _3331,NaN
31,softfloat.cpp_if _3324,NaN
31,softfloat.cpp_if _3321,NaN
31,stat.cpp_ _151,NaN
31,stat.cpp_ _123,NaN
31,matrix.cpp_cvTrace_4589,0
31,matmul.cpp_dotProd_32s_3219,NaN
31,matmul.cpp_dotProd_16u_3201,NaN
31,matmul.cpp_dotProd_8u_3022,NaN
31,test_math.cpp_prepare_to_validation_1535,NaN
31,test_math.cpp_cvTsLU_1449,0
31,test_math.cpp_run_func_1442,NaN
31,test_math.cpp_prepare_test_case_1432,NaN
31,test_math.cpp_get_success_error_level_1426,NaN
31,test_math.cpp_get_minmax_bounds_1419,NaN
31,test_math.cpp_get_test_array_types_and_sizes_1409,NaN
31,test_math.cpp_Core_MatrixTest_1401,NaN
31,lapack.cpp_cvDet_1613,0
31,lapack.cpp_determinant_754,0
31,test_math.cpp_prepare_to_validation_546,NaN
31,test_math.cpp_run_func_540,NaN
31,test_math.cpp_get_test_array_types_and_sizes_520,NaN
31,matrix.cpp_cvCrossProduct_4611,0
31,matrix.cpp_cross_3685,0
31,matmul.cpp_dotProd_16s_3210,NaN
31,matmul.cpp_dotProd_32f_3228,NaN
31,array.cpp_cvSet1D_2163,0
31,matmul.cpp_func_3304,NaN
31,test_math.cpp_prepare_to_validation_702,NaN
31,test_math.cpp_run_func_695,NaN
31,test_math.cpp_get_minmax_bounds_688,NaN
31,test_math.cpp_prepare_test_case_676,NaN
31,test_math.cpp_get_test_array_types_and_sizes_625,NaN
31,matmul.cpp_cvGEMM_3324,0
31,matmul.cpp_gemm64fc_1535,NaN
31,matmul.cpp_gemm32fc_1527,NaN
31,matmul.cpp_GEMMStore_64fc_694,NaN
31,matmul.cpp_GEMMStore_64f_676,NaN
31,matmul.cpp_GEMMBlockMul_64fc_658,NaN
31,matmul.cpp_GEMMBlockMul_64f_640,NaN
31,matmul.cpp_GEMMSingleMul_64fc_621,NaN
31,matmul.cpp_GEMMSingleMul_32fc_609,NaN
31,test_math.cpp_prepare_to_validation_492,NaN
31,test_math.cpp_run_func_486,NaN
31,matmul.cpp_cvDotProduct_3431,0
31,array.cpp_cvSetReal1D_2255,0
31,array.cpp_cvGetReal2D_2071,0
31,matrix.cpp_trace_3331,NaN
31,test_math.cpp_get_test_array_types_and_sizes_1572,NaN
31,matrix_decomp.cpp_Cholesky64f_220,NaN
31,matrix_decomp.cpp_Cholesky32f_211,NaN
31,matrix_decomp.cpp_CholImpl_133,0
31,matrix_decomp.cpp_LU64f_122,NaN
31,lapack.cpp_cvInvert_1647,0
31,lapack.cpp_SVBkSb_733,NaN
31,test_math.cpp_TEST_2723,NaN
31,lapack.cpp_backSubst_1555,NaN
31,lapack.cpp_MatrAXPY_624,0
31,test_math.cpp_TEST_2704,NaN
31,test_math.cpp_TEST_2690,NaN
31,test_math.cpp_TEST_2676,NaN
31,test_math.cpp_TEST_2575,NaN
31,test_math.cpp_TEST_2568,NaN
31,test_math.cpp_TEST_2562,NaN
31,mathfuncs.cpp_checkRange_1441,0
31,mathfuncs.cpp_checkIntegerRange_1400,NaN
31,test_math.cpp_result_1563,0
31,test_math.cpp_get_success_error_level_1604,NaN
31,array.cpp_cvGetReal1D_2032,0
31,test_math.cpp_prepare_test_case_1609,NaN
31,array.cpp_cvGet1D_1921,0
31,array.cpp_cvPtr1D_1646,0
31,test_math.cpp_prepare_to_validation_1322,NaN
31,test_math.cpp_run_func_1315,NaN
31,test_math.cpp_prepare_test_case_1272,NaN
31,test_math.cpp_get_test_array_types_and_sizes_1224,NaN
31,test_math.cpp_are_images_1214,NaN
31,test_math.cpp_get_success_error_level_425,NaN
31,matrix.cpp__IplImage_6032,NaN
31,matmul.cpp_cvCalcCovarMatrix_3382,0
31,matmul.cpp_MulTransposedR_2686,NaN
31,matmul.cpp_calcCovarMatrix_2458,NaN
31,array.cpp_cvSetData_892,0
31,test_math.cpp_prepare_to_validation_1668,NaN
31,test_math.cpp_cvTsSVDet_1642,0
31,test_math.cpp_run_func_1636,NaN
31,test_math.cpp_get_minmax_bounds_1629,NaN
31,matmul.cpp_Mahalanobis_2589,NaN
31,matmul.cpp_cvMahalanobis_3413,NaN
31,test_math.cpp_Core_MatrixTest_1135,NaN
31,mathfuncs.cpp_iPow64f_1119,NaN
31,mathfuncs.cpp_iPow_f_1063,NaN
31,mathfuncs.cpp_ _979,NaN
31,mathfuncs.cpp_ _936,NaN
31,test_math.cpp_prepare_to_validation_215,NaN
31,test_math.cpp_run_func_155,NaN
31,test_math.cpp_get_minmax_bounds_139,NaN
31,test_math.cpp_get_success_error_level_129,NaN
31,test_math.cpp_get_test_array_types_and_sizes_100,NaN
31,test_math.cpp_get_test_array_types_and_sizes_55,NaN
31,test_math.cpp_Core_MathTest_35,NaN
31,mathfuncs.cpp_cvPow_1697,0.707106781186547
31,mathfuncs.cpp_iPow8u_1089,NaN
31,mathfuncs.cpp_iPow_i_1023,NaN
31,test_math.cpp_prepare_to_validation_1114,NaN
31,test_math.cpp_cvTsPerspectiveTransform_1014,0
31,test_math.cpp_run_func_1007,NaN
31,test_math.cpp_get_success_error_level_999,NaN
31,mathfuncs.cpp_iPow32f_1114,NaN
31,test_math.cpp_TEST_3014,NaN
31,test_math.cpp_get_test_array_types_and_sizes_1144,NaN
31,lapack.cpp_cvSolve_1659,0
31,test_math.cpp_prepare_to_validation_2201,NaN
31,test_math.cpp_run_func_2194,NaN
31,test_math.cpp_get_success_error_level_2188,NaN
31,test_math.cpp_get_minmax_bounds_2181,NaN
31,test_math.cpp_prepare_test_case_2158,NaN
31,test_math.cpp_get_test_array_types_and_sizes_2098,NaN
31,test_math.cpp_vector_w_2088,NaN
31,stat.cpp_CV_Assert_1201,NaN
31,stat.cpp_sum64f_462,NaN
31,lapack.cpp_cvSVBkSb_1780,0
31,test_math.cpp_prepare_to_validation_1798,NaN
31,test_math.cpp_run_func_1793,NaN
31,test_math.cpp_get_success_error_level_1787,NaN
31,test_math.cpp_get_minmax_bounds_1780,NaN
31,test_math.cpp_prepare_test_case_1765,NaN
31,test_math.cpp_get_test_array_types_and_sizes_1727,NaN
31,test_math.cpp_result_1718,NaN
31,test_math.cpp_get_test_array_types_and_sizes_982,NaN
31,matmul.cpp_cvPerspectiveTransform_3361,0
31,matmul.cpp_CV_Assert_2293,NaN
31,matmul.cpp_perspectiveTransform_2263,NaN
31,matmul.cpp_transform_64f_1960,NaN
31,matmul.cpp_transform_32s_1954,NaN
31,matmul.cpp_transform_16s_1948,NaN
31,matmul.cpp_transform_32f_1886,NaN
31,matmul.cpp_transform_16u_1818,NaN
31,matmul.cpp_transform_8u_1737,NaN
31,matmul.cpp_transform__1643,0
31,saturate.hpp_short>_134,NaN
31,test_math.cpp_prepare_to_validation_783,NaN
31,test_math.cpp_run_func_776,NaN
31,test_math.cpp_get_minmax_bounds_769,NaN
31,test_math.cpp_get_test_array_types_and_sizes_733,NaN
31,test_math.cpp_Core_MatrixTest_725,NaN
31,matmul.cpp_cvMulTransposed_3421,0
31,test_math.cpp_prepare_to_validation_1180,NaN
31,test_math.cpp_run_func_1174,NaN
31,test_math.cpp_prepare_test_case_1160,NaN
31,matmul.cpp_diagtransform__1966,0
31,matmul.cpp_diagtransform_8u_2013,NaN
31,matmul.cpp_diagtransform_16u_2025,NaN
31,test_math.cpp_prepare_test_case_869,NaN
31,matmul.cpp_perspectiveTransform_64f_2256,NaN
31,matmul.cpp_perspectiveTransform_32f_2250,NaN
31,matmul.cpp_perspectiveTransform__2164,0
31,test_math.cpp_get_test_array_types_and_sizes_916,NaN
31,test_math.cpp_prepare_to_validation_900,NaN
31,test_math.cpp_run_func_893,NaN
31,test_math.cpp_get_success_error_level_887,NaN
31,test_math.cpp_get_test_array_types_and_sizes_830,NaN
31,matmul.cpp_diagtransform_16s_2031,NaN
31,matop.cpp_multiply_1647,NaN
31,matmul.cpp_cvTransform_3342,0
31,matmul.cpp_CV_Assert_2146,NaN
31,matmul.cpp_transform_2083,NaN
31,matmul.cpp_diagtransform_64f_2049,NaN
31,matmul.cpp_diagtransform_32f_2043,NaN
31,matmul.cpp_diagtransform_32s_2037,NaN
31,softfloat.cpp_switch _1098,NaN
31,softfloat.cpp_if _1115,NaN
31,softfloat.cpp_if _1116,NaN
31,ocl.cpp_getBufferPoolController_5594,0
31,ocl.cpp_getMaxReservedSize_4208,0
31,ocl.cpp__checkSizeOfReservedEntries_4139,0
31,ocl.cpp__findAndRemoveEntryFromReservedList_4102,0
31,test_umat.cpp_TEST_500,NaN
31,umatrix.cpp_adjustROI_601,NaN
31,umatrix.cpp_locateROI_579,NaN
31,test_umat.cpp_ASSERT_ANY_THROW_419,NaN
31,test_umat.cpp_check_ndim_shape_415,NaN
31,test_umat.cpp_EXPECT_EQ_410,NaN
31,test_umat.cpp_EXPECT_EQ_409,NaN
31,test_umat.cpp_A_402,NaN
31,test_umat.cpp_A_401,NaN
31,test_umat.cpp_TEST_395,NaN
31,umatrix.cpp_copySize_398,NaN
31,test_umat.cpp_check_ndim_shape_381,NaN
31,test_umat.cpp_TEST_370,NaN
31,test_umat.cpp_check_ndim_shape_358,NaN
31,ocl.cpp_freeAllReservedBuffers_4234,0
31,test_umat.cpp_TEST_710,NaN
31,umatrix.cpp_reshape_625,NaN
31,test_umat.cpp_TEST_924,NaN
31,test_umat.cpp_TEST_974,NaN
31,stat.cpp_ocl_countNonZero_1251,NaN
31,ocl.cpp_typeToStr_5941,0
31,matrix.cpp_dst_89,NaN
31,matrix.cpp_download_71,NaN
31,matrix.cpp_map_56,NaN
31,test_umat.cpp_TEST_956,NaN
31,umatrix.cpp_ndoffset_802,0
31,ocl.cpp_CV_Assert_5263,NaN
31,ocl.cpp_CV_Assert_5262,NaN
31,ocl.cpp_CV_Assert_5261,NaN
31,ocl.cpp_upload_5254,NaN
31,matrix.cpp_getUMat_1330,NaN
31,matrix.cpp_dst_120,NaN
31,matrix.cpp_upload_102,0
31,copy.cpp_CV_Assert_275,NaN
31,test_umat.cpp_TEST_938,NaN
31,umatrix.cpp_reshape_704,NaN
31,umatrix.cpp_size_425,NaN
31,matrix.cpp_adjustROI_1014,0
31,test_rand.cpp_chi2_p95_22,0
31,test_ptr.cpp_TEST_389,NaN
31,test_ptr.cpp_TEST_358,NaN
31,test_ptr.cpp_TEST_345,NaN
31,test_ptr.cpp_TEST_293,NaN
31,ptr.inl_dynamicCast_251,NaN
31,ptr.inl_constCast_244,NaN
31,ptr.inl_staticCast_237,NaN
31,test_ptr.cpp_TEST_259,NaN
31,test_ptr.cpp_TEST_224,NaN
31,test_ptr.cpp_TEST_200,NaN
31,test_ptr.cpp_TEST_190,NaN
31,test_ptr.cpp_TEST_153,NaN
31,test_ptr.cpp_TEST_118,NaN
31,test_ptr.cpp_TEST_91,NaN
31,test_ptr.cpp_TEST_85,NaN
31,test_operations.cpp_TEST_1367,NaN
31,out.cpp_valueToStr32s_77,0.707106781186547
31,test_ptr.cpp_TEST_392,NaN
31,test_rand.cpp_check_pdf_38,0
31,mat.inl_ _3848,NaN
31,test_rand.cpp_run_86,NaN
31,mat.inl_)_3733,NaN
31,mat.inl_release_3723,NaN
31,mat.inl_ _3621,NaN
31,test_rotatedrect.cpp_validate_test_results_90,NaN
31,test_rotatedrect.cpp_run_func_85,NaN
31,test_rotatedrect.cpp_prepare_test_case_67,NaN
31,matrix.cpp_points_5980,0
31,matrix.cpp_RotatedRect_5956,0
31,test_rand.cpp_TEST_344,NaN
31,rand.cpp_next_941,NaN
31,rand.cpp_RNG_MT19937_928,0
31,test_rand.cpp_TEST_408,NaN
31,test_rand.cpp_)_394,NaN
31,arithm.cpp_cmp8s_2696,NaN
31,test_rand.cpp_TEST_371,NaN
31,test_rand.cpp_run_315,NaN
31,test_rand.cpp_if _119,NaN
31,mat.inl_colRange_3672,NaN
31,ocl.cpp_AlignedDataPtr2D_4440,NaN
31,test_umat.cpp_TEST_1019,NaN
31,test_utils.cpp_TEST_119,NaN
31,test_utils.cpp_TEST_106,NaN
31,test_utils.cpp_TEST_105,NaN
31,test_utils.cpp_TEST_87,NaN
31,test_utils.cpp_TEST_86,NaN
31,test_utils.cpp_TEST_69,NaN
31,test_utils.cpp_TEST_68,NaN
31,test_utils.cpp_TEST_51,NaN
31,test_utils.cpp_TEST_50,NaN
31,command_line_parser.cpp_if_259,NaN
31,test_utils.cpp_TEST_33,NaN
31,test_utils.cpp_TEST_32,NaN
31,test_utils.cpp_TEST_20,NaN
31,test_utils.cpp_TEST_19,NaN
31,command_line_parser.cpp_check_365,0
31,command_line_parser.cpp_has_347,0
31,command_line_parser.cpp_apply_params_305,0
31,command_line_parser.cpp_getByIndex_154,0
31,test_utils.cpp_TEST_118,NaN
31,test_utils.cpp_TEST_131,NaN
31,mat.inl_size_3550,NaN
31,test_utils.cpp_TEST_132,NaN
31,test_utils.cpp_TEST_240,NaN
31,test_utils.cpp_TEST_227,NaN
31,test_utils.cpp_TEST_222,NaN
31,test_utils.cpp_TEST_210,NaN
31,test_utils.cpp_TEST_209,NaN
31,test_utils.cpp_TEST_197,NaN
31,test_utils.cpp_TEST_196,NaN
31,test_utils.cpp_TEST_184,NaN
31,test_utils.cpp_TEST_183,NaN
31,command_line_parser.cpp_apply_params_320,NaN
31,test_utils.cpp_TEST_170,NaN
31,test_utils.cpp_TEST_169,NaN
31,command_line_parser.cpp_if_165,NaN
31,utility.hpp_get_898,NaN
31,utility.hpp_get_866,NaN
31,test_utils.cpp_TEST_147,NaN
31,test_utils.cpp_TEST_146,NaN
31,test_umat.cpp_TEST_889,NaN
31,test_umat.cpp_TEST_887,NaN
31,test_umat.cpp_run_873,NaN
31,test_umat.cpp_TestUMat_773,0
31,umatrix.cpp_deallocate_416,NaN
31,test_umat.cpp_TEST_1309,NaN
31,test_umat.cpp_TEST_1296,NaN
31,arithm.cpp_args_1221,NaN
31,arithm.cpp_if _1152,NaN
31,arithm.cpp_ocl_compare_1134,NaN
31,mat.inl_create_3711,NaN
31,test_umat.cpp_TEST_1137,NaN
31,test_umat.cpp_getResult_1112,0
31,test_umat.cpp_processData_1101,0
31,test_umat.cpp_TEST_1095,NaN
31,test_umat.cpp_TEST_1068,NaN
31,ocl.cpp_convertTypeStr_5992,NaN
31,arithm.cpp_args_592,NaN
31,arithm.cpp_ocl_arithm_op_481,NaN
31,test_umat.cpp_ _1037,NaN
31,test_umat.cpp_TEST_1030,NaN
31,test_umat.cpp_TEST_1322,NaN
31,test_umat.cpp_1)_1326,NaN
31,test_umat.cpp_TEST_1337,NaN
31,ocl.cpp_step__4419,NaN
31,test_umat.cpp_checkDiff_754,NaN
31,umatrix.cpp_size_470,NaN
31,ocl.cpp_if_5412,NaN
31,ocl.cpp_if_5411,NaN
31,ocl.cpp_if_5410,NaN
31,ocl.cpp_copy_5406,0
31,ocl.cpp_checkContinuous_5060,0
31,arithm.cpp_max_433,NaN
31,test_umat.cpp_TEST_1347,NaN
31,arithm.cpp_args_159,NaN
31,arithm.cpp_ocl_binary_op_91,NaN
31,mat.inl_)_3739,NaN
31,test_umat.cpp_TEST_1370,NaN
31,umatrix.cpp_args_958,NaN
31,matrix.cpp_if _4008,NaN
31,matrix.cpp_ocl_reduce_3989,NaN
31,test_operations.cpp_TEST_1238,NaN
31,matrix.cpp_locateROI_993,0
31,softfloat.cpp_if _1127,NaN
31,test_math.cpp_Fct174_3760,NaN
31,test_math.cpp_TEST_3758,NaN
31,test_math.cpp_TEST_3757,NaN
31,test_math.cpp_TEST_3756,NaN
31,test_math.cpp_TEST_3755,NaN
31,test_math.cpp_TEST_3754,NaN
31,test_math.cpp_TEST_3753,NaN
31,test_math.cpp_TEST_3752,NaN
